gene,k,pooled_g,se,z,P.Value,tau2,Q,I2,mean_logFC,n_up,n_down,dir_consistent,studies,adj.P.Val,g_GSE30528,logFC_GSE30528,g_GSE96804,logFC_GSE96804,g_GSE104948,logFC_GSE104948,stouffer_z,stouffer_p,neglog10fdr
GLTSCR1,3,-0.9050624941306414,0.2103891644618593,-4.3018493677924985,1.6937844745330856e-05,0.0,1.1351538563525014,0.0,-0.1530114751725343,0,3,True,"GSE30528,GSE96804,GSE104948",0.0004174738149947,-0.5138303128971543,-0.1287813083846153,-1.0151322743208115,-0.1563140365853677,-1.0759628864708086,-0.1739390805476199,-4.254447187065249,2.0956611326667128e-05,3.3793707593658717
SFRP1,3,0.9083753921987724,0.2111891243258201,4.301241340426893,1.6984395251130906e-05,0.0,1.6977579016693958,0.0,0.8764716593906062,3,0,True,"GSE30528,GSE96804,GSE104948",0.0004178161231778,1.0398353319277835,1.1801916629230769,0.6959083890283676,0.5399340487804887,1.3907910504338403,0.909289266468253,4.513953466523599,6.3630184004063485e-06,3.379014804968341
SIGLEC1,3,1.5207471302290294,0.3540036093774705,4.295852047676361,1.740236233260259e-05,0.1919882553253127,4.044909973445934,50.55514181700903,0.3687000110449339,3,0,True,"GSE30528,GSE96804,GSE104948",0.0004272764279436,2.298874265434286,0.5475762902991453,1.0711860519256036,0.1731592560975601,1.5540138708698243,0.3853644867380961,6.266661338209063,3.6887118003734485e-10,3.369291065751492
SLC7A2,3,0.9030424840830557,0.2102725556384645,4.294628375733998,1.749862034188918e-05,0.0,0.2634815477183662,0.0,0.2954020190051465,3,0,True,"GSE30528,GSE96804,GSE104948",0.0004288167651598,0.9512298721587352,0.1023505508205128,0.8166642002412252,0.5187783658536587,1.084642401668902,0.2650771403412681,4.094556307141759,4.229776133437372e-05,3.367728243664967
UPB1,3,-0.9039961106865416,0.2106150912578305,-4.292171587931886,1.769341317759197e-05,0.0,1.715127952197372,0.0,-0.6634244981101487,0,3,True,"GSE30528,GSE96804,GSE104948",0.0004327612645655,-0.4416923738569316,-0.4950551362820513,-1.003576481678784,-0.5092735853658557,-1.1977376647305966,-0.9859447726825392,-4.5002706647103965,6.7866990474272055e-06,3.3637516188310386
MREG,3,0.9078302836860888,0.2115433298387139,4.291462578272933,1.7750011905146348e-05,0.0,1.685967491504201,0.0,0.3766225164273708,3,0,True,"GSE30528,GSE96804,GSE104948",0.0004330502745489,1.384150994075946,0.6533211098547008,0.6962306810281472,0.117670121951221,1.0364385009595871,0.3588763174761906,4.38685177925012,1.1500310105724972e-05,3.3634616817257976
MZB1,3,0.9013914000486408,0.2100569621925143,4.29117602501805,1.7772935751892902e-05,0.0,0.1959599595858836,0.0,0.5010088310468502,3,0,True,"GSE30528,GSE96804,GSE104948",0.0004330502745489,0.7901538772745291,0.6966993447264958,0.886114522317348,0.200517024390245,1.0652732272989622,0.6058101240238098,4.414414751854568,1.012836169495556e-05,3.3634616817257976
TBL2,3,1.0164251496935783,0.2369890848302289,4.288911240033317,1.7955110351452013e-05,0.0265713335222031,2.341479664855961,14.583926137875212,0.2480164612654098,3,0,True,"GSE30528,GSE96804,GSE104948",0.0004366573604862,0.6213710996318179,0.1821709762393162,0.9793990031525268,0.1182110243902458,1.6142610272155404,0.4436673831666677,4.7932433354693,1.6410637331888232e-06,3.359859214787315
ALDH1A3,3,1.300140824501279,0.3033060479597981,4.2865641263889565,1.814578380785523e-05,0.1103148637415515,3.261963887911961,38.68724275546059,0.7324486020855102,3,0,True,"GSE30528,GSE96804,GSE104948",0.0004404570521253,1.7798767729256488,1.000516895068376,0.8853361950137537,0.2574592439024399,1.6062554901953798,0.9393696672857148,5.750963838344755,8.873609558953741e-09,3.3560964321652555
THBS2,3,1.7802590872116677,0.4157104628034723,4.282449556852476,1.848470453313008e-05,0.3140624388005867,5.092241269557293,60.7245632300161,1.691254100640886,3,0,True,"GSE30528,GSE96804,GSE104948",0.0004478339780071,1.9737220775078177,2.0139855554700854,1.1884553647468556,1.0650621463414618,2.5159306521671256,1.9947146001111111,7.30590753932357,2.7540151004343704e-13,3.3488829587668696
LRRC2,3,-1.957294474021771,0.4571730070509918,-4.28129929771523,1.858052565209454e-05,0.402448911184601,5.692881362044673,64.86840542059578,-1.845223992241167,0,3,True,"GSE30528,GSE96804,GSE104948",0.0004493045068839,-3.0350999463767976,-3.168107127923077,-1.3751434273917904,-1.3456501219512198,-1.8576729551942848,-1.0219147268492037,-7.84650760457417,4.277828238898428e-15,3.3474592250637927
POLM,3,1.3887432036809444,0.3244315661085584,4.28054279778761,1.8643802801081093e-05,0.1519163289008762,3.839189997710952,47.90567798956384,0.2481328642622117,3,0,True,"GSE30528,GSE96804,GSE104948",0.0004495429244743,1.2760212067907089,0.4131387422649573,1.8733685358538947,0.1654868902439012,0.8253472516108561,0.1657729602777768,6.357011241924314,2.05716943209758e-10,3.34722883346959
POLI,3,-0.9102227510876072,0.2126518968874301,-4.280341555426824,1.866067017634909e-05,0.0008876207618636,2.011276266838556,0.5606523094055553,-0.4412300845594366,0,3,True,"GSE30528,GSE96804,GSE104948",0.0004495429244743,-1.3995432003752966,-0.8637434894529916,-0.6701923217944716,-0.1692293414634136,-1.1070370006267656,-0.2907174227619045,-4.422540898298271,9.754687663827975e-06,3.34722883346959
TES,3,1.7691453331418676,0.413438960485099,4.279096800809682,1.8765324275400197e-05,0.3125686141310635,5.201448158129598,61.54916978507031,0.8918343057730977,3,0,True,"GSE30528,GSE96804,GSE104948",0.0004512143385919,1.228313129363498,1.0280494576923076,1.5201144194976033,0.7674625000000015,2.8881480927269894,0.8799909596269844,7.616727540937491,2.601877307203672e-14,3.3456171078890837
MFAP4,3,1.5009692247601285,0.350996893694461,4.276303442350991,1.90022176834519e-05,0.1870146920027782,4.018800654774093,50.23390877514365,0.8487750724356736,3,0,True,"GSE30528,GSE96804,GSE104948",0.0004560532244028,2.447437199071364,0.491506313059829,1.215408163156719,1.3589578780487797,1.1775018138610351,0.6958610261984122,6.42436391891826,1.324220606784548e-10,3.340984469362876
NEK2,3,0.8995312514875546,0.2104117472433367,4.275099956502266,1.9105156001685783e-05,0.0,0.9498555026280764,0.0,0.153983139960307,3,0,True,"GSE30528,GSE96804,GSE104948",0.0004576650853437,0.8080839299354644,0.2196675246581196,0.7931588999243034,0.1207079390243897,1.3112912763625737,0.1215739561984117,4.034624701321024,5.468963952573397e-05,3.3394522180532458
DPP6,3,-2.1627627484245355,0.5064041141822904,-4.270823810183354,1.9475222582332047e-05,0.5225385051378556,6.462905292383933,69.05416512358838,-1.793612256476121,0,3,True,"GSE30528,GSE96804,GSE104948",0.0004656580322863,-3.407533131525521,-2.81814717482906,-1.5214510759812123,-1.3676350731707334,-1.989638515015456,-1.1950545214285704,-8.409057294249164,4.133191914461265e-17,3.3319329013581935
MPPED2,3,0.9004690858231661,0.2110507955662907,4.266598869750909,1.9847555697345888e-05,0.0,1.1416103665374462,0.0,0.1929233441569937,3,0,True,"GSE30528,GSE96804,GSE104948",0.000473675247165,1.3261385230892575,0.1497765826153846,0.83782896917854,0.2292768292682945,0.6748748415392364,0.199716620587302,4.010063329854443,6.070246449198811e-05,3.3245193095944603
AKT2,3,-1.042829304686695,0.2445192713646651,-4.26481437993272,2.0006845872612532e-05,0.0363569658162333,2.480508809540264,19.37138089137935,-0.2309815327707244,0,3,True,"GSE30528,GSE96804,GSE104948",0.0004765876581051,-0.4975776499984332,-0.1430488262051282,-1.306148700598953,-0.3482154268292676,-1.1384517350524497,-0.2016803452777775,-5.046805852828896,4.492574549231582e-07,3.3218572084986966
HIF1A,3,0.8970425117412335,0.2103664228515503,4.264190547054419,2.006281812549533e-05,0.0,0.6873256508196822,0.0,0.3825511297739263,3,0,True,"GSE30528,GSE96804,GSE104948",0.0004770326569913,0.9605862760198396,0.3753407307948718,1.0045536688723704,0.5953013414634167,0.5790931374971103,0.1770113170634903,4.345725401604381,1.3881614137040676e-05,3.3214518887468034
PTGDR,3,0.9653366244231372,0.2264906041673972,4.262148657211693,2.02470675547048e-05,0.0144064018222457,2.180732737464429,8.287706895920206,0.2005712513763967,3,0,True,"GSE30528,GSE96804,GSE104948",0.0004805203861962,1.3709199778626795,0.2942821922991452,0.6882887790035083,0.1620660121951234,1.2770582046470846,0.1453655496349215,4.298909685175682,1.7164039209520837e-05,3.318288182553801
CCR10,3,0.896038910928354,0.2103606702020205,4.259536300525379,2.0485142977813804e-05,0.0,0.8499409941095345,0.0,0.28158329333374,3,0,True,"GSE30528,GSE96804,GSE104948",0.0004845275950542,0.8844427274532662,0.2902866816837607,0.7686915432059024,0.3035629999999987,1.2718855709828063,0.2509001983174608,4.309239595096903,1.6381681995746336e-05,3.314681483755651
NCK1,3,0.8954130845949915,0.2102172605024652,4.259465100319348,2.049166892779511e-05,0.0,0.7387991816354028,0.0,0.2691322120290611,3,0,True,"GSE30528,GSE96804,GSE104948",0.0004845275950542,0.808316400636719,0.3494585635213675,1.0509729719000505,0.2485472560975612,0.6158325236212054,0.2093908164682547,4.331393649877961,1.481685100459016e-05,3.314681483755651
CLIC5,3,-1.138788228438496,0.2678310363252881,-4.251890460728408,2.119735409283349e-05,0.0613877444357722,2.73779138872751,26.94841512634116,-1.0473318088000845,0,3,True,"GSE30528,GSE96804,GSE104948",0.0004997854313679,-1.851274463369604,-2.219908024871795,-0.8965521940152265,-0.568804512195122,-1.005059864830022,-0.3532828893333359,-5.300019710248503,1.1579017983602573e-07,3.30121640761082
PDCD5,3,0.8948916148462067,0.2104783855662028,4.251703149655393,2.121509453039496e-05,0.0,1.8602341879351731,0.0,0.2849645341075733,3,0,True,"GSE30528,GSE96804,GSE104948",0.0004997854313679,0.3978725537226735,0.1572334906752137,1.0765724671209238,0.2759695121951253,1.0167190795350214,0.4216905994523809,4.396137057152864,1.1019437008974632e-05,3.30121640761082
FAM214B,3,0.9081439453073552,0.2136689174911672,4.250238902178632,2.135426294860513e-05,0.0029232798058028,2.0389390440124275,1.9097698936501508,0.1668036797271609,3,0,True,"GSE30528,GSE96804,GSE104948",0.0005021392125708,0.4523474733326609,0.1682167240854701,0.9567731097312364,0.1043660853658536,1.3452981755832076,0.227828229730159,4.2558116704497815,2.082919840184365e-05,3.2991758627958085
CD58,3,1.4012229119944206,0.3297173410727748,4.249770143830999,2.1398999114064784e-05,0.1624234888302585,3.97339041521101,49.66515265291925,0.3629825488370662,3,0,True,"GSE30528,GSE96804,GSE104948",0.0005022678837928,0.8913696808841468,0.2099301465470085,1.9174289138652671,0.520386426829269,1.2079257737742544,0.3586310731349211,6.748099481984944,1.497942338079394e-11,3.299064590778312
ZNF219,3,-0.8955581355690465,0.2107879261273071,-4.24862159812781,2.15089885037762e-05,0.0,0.948288225492995,0.0,-0.1447412482495857,0,3,True,"GSE30528,GSE96804,GSE104948",0.000503924873517,-1.2638780644870744,-0.1847185065042735,-0.743122044696434,-0.1001263292682912,-0.9475513618763316,-0.1493789089761925,-3.9799480745801215,6.893032271151995e-05,3.297634204524619
FXR1,3,-0.8954144909046236,0.2108155682264881,-4.247383143652093,2.1628190849673064e-05,0.0,1.197717837261886,0.0,-0.3330019795151039,0,3,True,"GSE30528,GSE96804,GSE104948",0.0005057912565795,-1.180739856541954,-0.7288710516153847,-0.94720758242739,-0.1589640243902437,-0.5105886771732447,-0.1111708625396836,-4.279169081980659,1.8759231898926312e-05,3.2960286824097564
RFC1,3,-1.5756528812482598,0.3714432593265943,-4.241974626501042,2.215617459031805e-05,0.2255788483787031,4.3993523989777765,54.538763467443175,-0.6067681698883969,0,3,True,"GSE30528,GSE96804,GSE104948",0.0005171930389769,-2.563905179690907,-1.1142877097435897,-1.4004318624953735,-0.3953887317073157,-1.0551679633576685,-0.3106280682142852,-6.873970627107947,6.243906994489115e-12,3.2863473290241747
DENND2A,3,0.8998990724219165,0.2121800046181201,4.241205829180499,2.2232213705909888e-05,0.0015689296836429,2.021025878397035,1.040356712983384,0.2495267504794371,3,0,True,"GSE30528,GSE96804,GSE104948",0.0005180227280983,0.4190486480711618,0.1014962980170939,0.980044434291116,0.1399149390243912,1.2775993633441285,0.5071690143968262,4.345193237100924,1.3915311124748889e-05,3.2856511852911843
COBL,3,-0.8915939015381071,0.2102757937993305,-4.240116684039101,2.2340362630934103e-05,0.0,1.0193590360242843,0.0,-0.345915798481774,0,3,True,"GSE30528,GSE96804,GSE104948",0.0005193250391025,-0.7957907207290356,-0.3040722348632478,-0.782212000588078,-0.2754205487804881,-1.3187738189619655,-0.4582546118015864,-4.370018879456988,1.2423579485088029e-05,3.2845607375206924
FAM114A2,3,-0.9199944173147576,0.2169887147933611,-4.239826104278605,2.236930085565372e-05,0.0061029036886623,2.083201944778328,3.99394523353238,-0.2091287271696591,0,3,True,"GSE30528,GSE96804,GSE104948",0.0005193250391025,-0.7693370034706648,-0.2483856276324786,-1.1972146598073063,-0.2421671341463414,-0.471659670788814,-0.1368334197301575,-4.434075062609987,9.246840767417548e-06,3.2845607375206924
DCAF16,3,-0.8918850768695068,0.210403590738489,-4.238925171091934,2.2459249842954373e-05,0.0,0.983746896305912,0.0,-0.3080281476948602,0,3,True,"GSE30528,GSE96804,GSE104948",0.0005197479386497,-0.954255800602923,-0.4431328652735042,-1.0264145703210306,-0.3126191707317112,-0.5151830144584468,-0.1683324070793652,-4.320405579127648,1.5574268628673932e-05,3.2842072244300398
USP24,3,1.1218514780336963,0.2646606480724918,4.238829936388638,2.24687781483191e-05,0.0621680933426288,2.810397038928227,28.835677938135028,0.2429516840840767,3,0,True,"GSE30528,GSE96804,GSE104948",0.0005197479386497,0.6016624026700033,0.2534706762222222,1.4723851460937418,0.3044796829268321,1.0756555327934492,0.1709046931031759,5.431263913181012,5.595630847630958e-08,3.2842072244300398
CCL13,3,0.8920175135010209,0.2106146140252129,4.235306831055115,2.2823983659406097e-05,0.0,1.6857971015431397,0.0,0.3807824623921403,3,0,True,"GSE30528,GSE96804,GSE104948",0.0005270115504893,0.7919347389307786,0.224031891965812,0.7458170769170565,0.5151672195121959,1.45220489101106,0.4031482756984132,4.355617632044243,1.3269223346604794e-05,3.2781798662698165
PRKCQ,3,0.8939761908089666,0.2111193058345253,4.23445969223517,2.2910187168887508e-05,0.0,1.989295867162304,0.0,0.3896056168397852,3,0,True,"GSE30528,GSE96804,GSE104948",0.0005280488545304,1.1129053206200927,0.553018899111111,0.6531601640547969,0.1810666341463398,1.368095202150469,0.4347313172619049,4.381057503717114,1.1810469393057037e-05,3.277325895133916
SUN2,3,-1.387929414404847,0.3279397216712602,-4.232269904150747,2.3134454459678032e-05,0.1575095226868629,3.8924272842788303,48.618179507737416,-0.3167787752901013,0,3,True,"GSE30528,GSE96804,GSE104948",0.0005322588874967,-1.441881564678259,-0.3792752823333333,-1.8203030620142395,-0.3591469512195102,-0.7431575063059451,-0.2119140923174605,-6.559205512748649,5.409520801090611e-11,3.2738770781121858
PTPRCAP,3,1.2052611991342017,0.2850784137892265,4.22782343676612,2.359628389694357e-05,0.0847304551477565,2.9961100616679768,33.24677802768795,0.4172667802934027,3,0,True,"GSE30528,GSE96804,GSE104948",0.0005409384652503,1.7290268028004647,0.6583864641196582,0.8299894410975022,0.2447209756097565,1.4354937945363853,0.3486929011507937,5.346275052946708,8.978273981850699e-08,3.266852135488986
ADAM22,3,0.9218407829627612,0.2181516517532532,4.225687844002373,2.382120170496203e-05,0.0070259653826531,2.0946144801459874,4.517035523376745,0.2279704317206586,3,0,True,"GSE30528,GSE96804,GSE104948",0.0005451177320391,1.0148040548902346,0.2571438177094017,1.12954114601773,0.3909416463414636,0.3837378611992702,0.0358258311111105,4.321821075785286,1.5474665761545327e-05,3.263509690653496
TP53,3,1.47834724240673,0.3500837133735194,4.222839240823001,2.4124389507619912e-05,0.1884040813132287,4.063592942631821,50.78247186085813,0.4631711991141638,3,0,True,"GSE30528,GSE96804,GSE104948",0.0005510699831812,1.4878108430356591,0.5611237542393162,1.0375599465109802,0.3407400000000011,2.258850679334669,0.4876498431031741,6.280830397795685,3.3676936982810225e-10,3.258793244379723
ICA1,3,0.8862842843745652,0.2099369385879863,4.221669089468579,2.424999401636148e-05,0.0,0.7579945825535722,0.0,0.2032429304776897,3,0,True,"GSE30528,GSE96804,GSE104948",0.0005529517352179,0.672345465855369,0.224271412957265,0.8577720313954539,0.1898452073170728,1.2164505294734007,0.1956121711587313,4.219188209635759,2.4518353594933357e-05,3.257312774741076
KCND3,3,-0.9562286385637964,0.2265507850303475,-4.220813617731252,2.4342214125743092e-05,0.0144918217262449,2.182253130898475,8.351603593458377,-0.333522330741774,0,3,True,"GSE30528,GSE96804,GSE104948",0.0005540234202072,-1.5284200633514309,-0.3779096921111111,-0.7154712855487317,-0.5440218414634179,-1.0272931390681206,-0.0786354586507931,-4.197087810266243,2.703691244831548e-05,3.2564718759723568
TRA2A,3,0.8865629721992278,0.210064578753846,4.220430581198096,2.438361363169943e-05,0.0,1.19137052543375,0.0,0.3082916510863857,3,0,True,"GSE30528,GSE96804,GSE104948",0.0005540234202072,0.5493108719999367,0.2906599684871795,1.0887797680422435,0.3641106097561035,0.7690662946263881,0.2701043750158742,4.3481412839331215,1.3729615221228722e-05,3.2564718759723568
RAB3B,3,0.8852098619882625,0.2098590784375194,4.218115644931762,2.463524679158112e-05,0.0,0.8136344575183236,0.0,0.4236338701299674,3,0,True,"GSE30528,GSE96804,GSE104948",0.0005587483634005,0.5580355632184785,0.1334250854017094,0.9612623857779926,0.8885130731707322,1.0644580151257967,0.2489634518174606,4.286022940637235,1.819002120760009e-05,3.2527837359265357
UNC119,3,-0.8829108956456532,0.2099607798301565,-4.205122958487131,2.6094025665808025e-05,0.0,1.147051904454235,0.0,-0.3023725956342605,0,3,True,"GSE30528,GSE96804,GSE104948",0.0005897434210547,-0.5348273779813615,-0.2095859733760683,-1.074369878460297,-0.416073695121951,-0.8019968065593666,-0.2814581184047622,-4.327112985051151,1.5107647571290512e-05,3.2293368952335113
NR4A3,3,-0.8803669573126736,0.2095664893427939,-4.200895668355794,2.6586109514667648e-05,0.0,0.0566880764408609,0.0,-0.704056947420432,0,3,True,"GSE30528,GSE96804,GSE104948",0.0005998051374102,-0.7903002139296171,-1.098931150769231,-0.9027479413891664,-0.6514465000000009,-0.9197461684431084,-0.3617931914920644,-4.335623519504939,1.4534752785673585e-05,3.2219898187709797
NAV3,3,0.8811219409654453,0.2098319536483456,4.199179036583269,2.6788445268760605e-05,0.0,0.7431342713691866,0.0,0.2906511666145806,3,0,True,"GSE30528,GSE96804,GSE104948",0.0006033059716161,0.678745265418646,0.3161464354871794,0.8468222628140273,0.2742610609756095,1.2133734734038413,0.2815460033809529,4.293862346892921,1.7559136630482426e-05,3.219462375948165
