gene,AveExpr,logFC,t,P.Value,n_dn,n_ctrl,adj.P.Val
RNA5SP143,2.7569816393442617,0.04857926829268289,1.1332258621523448,0.2615124917294323,41,20,0.38896958809726156
RASL11A,7.816672459016393,-0.13609849999999923,-1.133194091035168,0.26152572729351936,41,20,0.38896958809726156
NLRP13,3.211351803278689,-0.03527540243902516,-1.1331680378859739,0.26153658115712974,41,20,0.38896958809726156
HTR7P1,3.8264662295081973,0.06263171951219615,1.1327804607221523,0.26169808528489474,41,20,0.38918613666825314
ABCB1,6.846369836065571,0.25502141463414585,1.132758182698905,0.2617073707244665,41,20,0.38918613666825314
OTTHUMG00000163330,4.437814918032786,0.06256951219512175,1.132686381333099,0.2617372989906226,41,20,0.38921191480080797
IL18R1,5.7687322950819695,-0.1534696097560957,-1.1326131697259416,0.26176781756900536,41,20,0.38923856822412
OTTHUMG00000162230,2.9521557377049175,0.0738497804878051,1.1325661344009603,0.261787425778978,41,20,0.3892489965696086
MIR887,2.688461803278689,0.047920414634146535,1.1324305904455298,0.26184393751573665,41,20,0.38931429274145296
PSMB9,7.903286721311474,-0.10944334146341372,-1.1321756716901281,0.26195024304936093,41,20,0.3894536133853129
SNORD85,3.273663606557378,0.10044707317073209,1.132080800014226,0.2619898139802924,41,20,0.3894937079594447
RNU4-8P,3.3410147540983606,-0.09880548780487874,-1.1319593300665902,0.2620404852146198,41,20,0.38954800350814134
FGD3,4.350129672131149,0.04821331707317089,1.1319328199812415,0.26205154482880627,41,20,0.38954800350814134
OTTHUMG00000066033,3.117258196721311,0.08917187804878024,1.1317524068275195,0.2621268192944305,41,20,0.38964115965053986
ZBTB2,7.210894590163934,-0.0934719512195139,-1.1313345254863398,0.26230123228717345,41,20,0.3898816652479365
HYAL4,3.1721403278688514,0.04042117073170726,1.1312839544627038,0.2623223449094159,41,20,0.38989429468693787
OTTHUMG00000162899,5.0034275409836075,-0.15095410975609624,-1.131158121698381,0.262374883366072,41,20,0.3899536294329352
SLA2,3.909108196721311,0.058924060975609205,1.1309666278326116,0.26245485132968654,41,20,0.3900537235077645
OTTHUMG00000163994,4.703585081967213,0.07955379268292617,1.1306736176269472,0.26257724596271964,41,20,0.39021685836111997
OTTHUMG00000032661,3.0490680327868844,-0.07344990243902405,-1.1305736345565243,0.262619019587518,41,20,0.39026017215714975
EVX1-AS,2.7921122950819677,0.04035045121951253,1.1304375326072442,0.2626758914877822,41,20,0.390325917224248
LYPD8,4.450387213114755,-0.23210393902438842,-1.1304057644884995,0.2626891674472437,41,20,0.3903268772516499
LRIG3,6.615957213114752,0.11474503658536506,1.1302106726126502,0.2627707071348077,41,20,0.39042926461544386
PHF15,5.573787704918035,-0.03578735365853536,-1.1300874421216491,0.26282222119925863,41,20,0.39048703168900956
MINOS1,7.336622459016393,-0.07479349999999929,-1.1299384547233613,0.26288451196656104,41,20,0.3905608038807119
CYP26C1,3.6980280327868864,-0.0334517560975609,-1.1297787734116844,0.26295128538924256,41,20,0.39064122842640686
XDH,3.2335999999999996,0.028226634146340412,1.1297251785452462,0.26297369967132206,41,20,0.3906557483340804
RNA5SP410,3.160316393442622,0.06364962195122015,1.1295536644301634,0.26304543886418885,41,20,0.39074353703906545
RGS7,3.7810986885245903,-0.058079158536586295,-1.1294868434086132,0.26307339183256906,41,20,0.3907662777364965
AQP12B,3.404519836065575,0.028284414634145882,1.1293331001597435,0.26313771460205815,41,20,0.39082842842384885
C8orf37,4.530005409836065,-0.12013219512195228,-1.129326382352339,0.2631405254374194,41,20,0.39082842842384885
PDGFA,6.865039508196724,-0.04811559756097239,-1.1291865863655448,0.26319902307601317,41,20,0.3908965259341721
LPCAT1,6.0985822950819655,-0.0712386341463409,-1.129033846125849,0.263262947748925,41,20,0.3909726766064645
ENG,14.05429836065574,-0.1143625609756107,-1.1289853684614695,0.2632832388610924,41,20,0.3909840227284638
OTTHUMG00000018458,4.751904098360655,0.13154218292682884,1.1283759036860166,0.26353843456028625,41,20,0.3913441918165312
PKNOX2,4.507040163934428,0.05333432926829573,1.128324140444503,0.2635601169694105,41,20,0.39135758491998424
LOC100130172,3.074811803278689,-0.08044367073170644,-1.1282607393665152,0.2635866759135865,41,20,0.3913782175030936
OTTHUMG00000007965,4.561840327868853,0.1268410609756092,1.1280940755206954,0.2636565010323046,41,20,0.39146308740828123
OTTHUMG00000018630,5.0901340983606564,0.06447491463414678,1.1279719161081148,0.2637076889736906,41,20,0.3915202790032623
ZFAND2B,6.19473655737705,-0.05898096341463255,-1.1279078676812573,0.2637345297212406,41,20,0.3915413191639017
OR5AK4P,3.8661788524590164,0.1755763780487798,1.1276155168153754,0.2638570695962151,41,20,0.39170442577918274
MIR431,3.1361586885245907,0.06082174390243855,1.1275526004517142,0.263883446467536,41,20,0.39171067713995267
TNNI3,3.259565081967215,0.03749652439024498,1.1275450072808295,0.26388662993217327,41,20,0.39171067713995267
HTR1A,3.1776749180327877,0.04536974390243875,1.1274357477421708,0.2639324403976976,41,20,0.39175986122140355
CABLES2,4.1443352459016385,0.06668452439024364,1.12738515708394,0.26395365401055165,41,20,0.3917725327632359
OTTHUMG00000032051,3.258958524590164,0.05795226829268296,1.1271297441541608,0.2640607718424739,41,20,0.3919127000812398
RPS2P45,3.1481899999999996,-0.061197134146341536,-1.126836922490047,0.2641836163386126,41,20,0.3920761939562438
FAM223B,5.085902131147542,0.19896880487804935,1.1267169785334787,0.2642339468610977,41,20,0.39210643090803554
PLA2G4E,3.0951285245901645,0.03193651219512139,1.1267044477761372,0.264239205370581,41,20,0.39210643090803554
OTTHUMG00000017742,16.864177049180324,0.1134332926829309,1.1266976629777126,0.26424205262972517,41,20,0.39210643090803554
RSL24D1P11,3.669157868852458,-0.08129682926829274,-1.1265876439738003,0.2642882254295108,41,20,0.3921561170971304
MIR519A2,2.405030000000001,0.03592974390243864,1.1265427957397778,0.26430704898124224,41,20,0.39216521910630814
OTTHUMG00000018768,3.2928639344262303,0.06298537804878057,1.1261201637857035,0.26448448117202195,41,20,0.39240964429291114
DNAJA4,5.191942459016396,-0.04804351219512082,-1.1259825200893532,0.26454228583070105,41,20,0.3924703471773559
TRIM32,6.137781311475411,-0.07027525609756058,-1.1259622635871784,0.26455079347674093,41,20,0.3924703471773559
PISRT1,3.2995439344262287,-0.06812519512195125,-1.1258807522139116,0.26458502986506666,41,20,0.3925022967397823
SNORD116-17,9.507085409836067,-0.2700367195121913,-1.1257736288365585,0.2646300285592754,41,20,0.39253884712942566
FBXO5,4.624563606557376,0.05664609756097416,1.1257616248381443,0.2646350713457882,41,20,0.39253884712942566
MIR4767,5.239461147540984,0.04816046341463398,1.1257090370178724,0.2646571638804878,41,20,0.3925490998871976
DPCR1,6.325287540983604,0.10061509756097387,1.1256847035995752,0.26466738697134884,41,20,0.3925490998871976
OTTHUMG00000015885,3.2872911475409845,-0.06130850000000043,-1.1255620330973377,0.2647189282302936,41,20,0.3926067029924764
SLC16A13,6.784271639344263,-0.16527631707316903,-1.1255061170451741,0.26474242427957406,41,20,0.39262270849658026
OTTHUMG00000159240,3.2361460655737706,0.07403029268292682,1.1254567593791023,0.26476316570399167,41,20,0.392634627451145
CHL1,5.490786721311474,-0.17789054878048827,-1.1253503838221204,0.2648078714871814,41,20,0.39268208187281517
MIR4668,3.6895418032786886,0.14496248780487742,1.1251946217785196,0.2648733422321394,41,20,0.3927603225066821
FAM211B,4.908911803278689,-0.05061764634146293,-1.1250585151309327,0.2649305606697127,41,20,0.3928263195076271
CTTN,8.74965639344262,0.05174495121951139,1.1248916378080325,0.26500072682626696,41,20,0.3928929003667329
OTTHUMG00000015399,3.171175409836065,0.07346023170731675,1.124891249558276,0.2650008900871881,41,20,0.3928929003667329
CST9L,3.0059657377049174,-0.06080623170731636,-1.1247633335634322,0.26505468325381415,41,20,0.3929538034135626
RTP1,2.8813621311475415,0.08342959756097557,1.1246060400875084,0.2651208412484493,41,20,0.39303303107321563
SIDT1-AS1,3.5053081967213107,0.12764353658536587,1.1243798360200215,0.2652160036271011,41,20,0.3931552471266098
OTTHUMG00000161283,2.9795526229508194,-0.13279309756097613,-1.1242356280101975,0.2652766834524136,41,20,0.39322465366409465
OTTHUMG00000016983,3.0284385245901633,-0.08507710975609717,-1.1242080913425354,0.265288271441397,41,20,0.39322465366409465
ACTN2,3.098700819672131,-0.025883609756097492,-1.1240498756360027,0.26535485874664577,41,20,0.3933044894520688
LOC400756,3.649242459016394,0.07319026829268171,1.123978906023284,0.26538473113776223,41,20,0.39332666909114705
LINC00294,8.978534918032786,-0.14021978048780426,-1.1239257514084877,0.26540710642889487,41,20,0.39332666909114705
CACNG3,3.030965901639343,-0.04394767073170813,-1.123923619701043,0.2654080037931332,41,20,0.39332666909114705
MIR510,3.005325081967213,0.16506314634146468,1.1238333611145248,0.26544600104065036,41,20,0.39336411710195635
POU6F2,4.009589836065573,0.04249443902439154,1.1236827583226068,0.2655094106628112,41,20,0.39343921828414746
LINC00883,4.428374426229508,-0.0786365487804872,-1.1234953590339312,0.26558832796115145,41,20,0.39353729086826417
OTTHUMG00000163404,3.1913337704918017,0.06699030487804869,1.123219096287303,0.2657046974801499,41,20,0.39369084646773583
SLC10A6,3.334065081967213,0.05261113414634133,1.1230327267372282,0.26578322181035585,41,20,0.39377107329538236
ERVH48-1,3.323582459016393,0.09314098780487834,1.123030106799327,0.2657843258029987,41,20,0.39377107329538236
CCDC138,4.007312295081968,0.08677145121951124,1.1229945747647705,0.265799298654678,41,20,0.3937743792206904
S1PR3,7.02666606557377,-0.2447289268292705,-1.1229642843266174,0.26581206321872075,41,20,0.3937744134682468
OR2G2,2.891042295081966,-0.05830068292683066,-1.1225304972810466,0.2659949110001572,41,20,0.3940158709730275
CPA5,3.1739263934426223,-0.024465621951218708,-1.1225171123916298,0.2660005543433504,41,20,0.3940158709730275
PCDHB9,5.553032131147542,-0.16042608536585323,-1.1224715630327673,0.26601975951746465,41,20,0.39402543339982005
OTTHUMG00000020999,2.8117931147540984,-0.05169063414634101,-1.1222787072144924,0.2661010849896167,41,20,0.3941270023772694
SNX29P1,5.76561180327869,0.0907528292682942,1.1219946300888795,0.2662209095540701,41,20,0.3942855805706875
CYP4Z1,3.8737934426229508,0.05217723170731636,1.1218025808959746,0.26630193801819885,41,20,0.3943458515568457
SLC24A6,5.893722295081967,0.06954415853658524,1.1218007523145375,0.266302709607972,41,20,0.3943458515568457
A2MP1,3.4381085245901644,-0.06270201219512206,-1.1217859747419034,0.2663089452228884,41,20,0.3943458515568457
SMARCA1,10.912316393442625,0.06927426829268057,1.1217772088653903,0.2663126441625279,41,20,0.3943458515568457
RNU7-9P,3.0745239344262276,0.0858841829268302,1.1213245452463116,0.2665037040051235,41,20,0.3946098587714805
OTTHUMG00000151384,3.48610180327869,0.07770552439024536,1.121170261008093,0.26656884622816257,41,20,0.39468740443066946
LOC100506532,4.020805245901638,-0.0679402439024388,-1.1210706368606043,0.2666109157132808,41,20,0.3947307823186234
PSIP1,9.69743393442623,-0.06747279268292594,-1.1209810893816177,0.2666487339961418,41,20,0.39476082060554174
NELFB,5.784379672131146,-0.06494540243902502,-1.120962107483862,0.2666567510422679,41,20,0.39476082060554174
CNOT6LP1,6.455760327868852,0.08072282926829288,1.120879148047714,0.2666917911357763,41,20,0.39479122498273006
IGHV4-39,3.4005583606557366,0.23584513414634056,1.1208359987917407,0.26671001763853713,41,20,0.39479122498273006
OTTHUMG00000162515,3.343219672131148,-0.10292236585365844,-1.1208143900329015,0.2667191456369066,41,20,0.39479122498273006
OTTHUMG00000160390,4.145940655737706,-0.13940187804878068,-1.1207526778141508,0.2667452154002112,41,20,0.39479122498273006
LOC643723,3.747410983606558,-0.08910763414634104,-1.1207446276112776,0.2667486162673148,41,20,0.39479122498273006
SYTL5,4.154999672131146,-0.08576202439024261,-1.1207100760793596,0.2667632131618146,41,20,0.39479122498273006
CCL3,4.362954918032788,-0.1608883658536593,-1.1206733306362655,0.26677873752986314,41,20,0.39479122498273006
BTBD6,4.792377213114755,0.025349536585364874,1.1206715646174934,0.26677948366087473,41,20,0.39479122498273006
MIR448,3.234656557377048,0.09968673170731623,1.120597314007308,0.266810855373312,41,20,0.39481874480786244
OTTHUMG00000020487,3.0192324590163935,0.08308714634146463,1.120145247582465,0.2670019145896511,41,20,0.39508255148870863
LINGO3,3.4257575409836063,-0.03409373170731733,-1.1200187629028386,0.26705538873191587,41,20,0.3951427581155676
UTY,6.706240655737704,0.44040981707316895,1.1199683940252434,0.26707668536821666,41,20,0.3951553505029077
AQP12A,3.4231211475409844,0.026143926829268693,1.1197384108800825,0.2671739405281868,41,20,0.3952803213185702
OR2D2,2.8976921311475414,-0.08621437804877985,-1.1196771717600829,0.2671998415031038,41,20,0.39529971764736344
C10orf2,3.8780165573770486,0.0459137439024393,1.1195787076398935,0.2672414904329695,41,20,0.3953424087803802
MIR376A2,3.700608196721312,-0.11405557317073178,-1.1194982771560882,0.2672755147831752,41,20,0.39537381698133395
LOC101060787,3.0775618032786882,0.045799548780486976,1.1194655903379183,0.26728934309593766,41,20,0.39537534812520714
UPK2,4.48823393442623,-0.16356192682926896,-1.119251595745949,0.2673798869687113,41,20,0.39548390837030056
ENTHD2,4.750415573770491,0.038744036585364405,1.1192316493901826,0.26738832762975023,41,20,0.39548390837030056
OR2W3,4.0850573770491785,-0.04355641463414717,-1.1191508841474676,0.26742250682081337,41,20,0.3955155327956182
ZNF202,4.297488852459017,0.04882581707316991,1.1190589619892115,0.26746141127151263,41,20,0.3955541424772024
OTTHUMG00000150840,3.1273657377049187,-0.058419792682926186,-1.1184441978762207,0.2677217019413038,41,20,0.3958939499995738
NPS,3.19290524590164,0.09040459756097619,1.1184284110039537,0.26772838843954366,41,20,0.3958939499995738
OTTHUMG00000154037,5.286149344262294,0.14426700000000103,1.118425530133668,0.2677296086390905,41,20,0.3958939499995738
OTTHUMG00000037959,3.219819672131148,-0.056282658536585206,-1.1181241826805415,0.26785726670696886,41,20,0.39605478811987876
PTF1A,3.6145952459016386,-0.06432859756097509,-1.1181082710382735,0.2678640084543506,41,20,0.39605478811987876
SFN,4.878472622950819,0.08300184146341483,1.1178326574053776,0.2679808046400123,41,20,0.396206146631784
OTTHUMG00000133689,3.4217790163934434,0.10859936585365926,1.117806202829456,0.2679920171231455,41,20,0.396206146631784
OR9Q2,2.9045390163934433,-0.05935446341463457,-1.1176089610357633,0.26807562631431886,41,20,0.3963107979547489
LTB4R,3.856788032786886,0.06624604878048856,1.1173056306294724,0.2682042414331462,41,20,0.3964819707974449
OTTHUMG00000160373,3.2939940983606557,-0.08411810975609813,-1.1172678738724064,0.26822025371380476,41,20,0.39648667628187384
EML3,5.135006393442624,-0.03585476829268153,-1.1169420596004478,0.2683584563939573,41,20,0.39665554234136824
OTTHUMG00000019295,8.318626393442624,0.04376139024390291,1.1169380448296349,0.2683601596769348,41,20,0.39665554234136824
SCARNA20,2.8886486885245906,0.06390224390244015,1.1168517085347633,0.26839679004494815,41,20,0.3966848383890607
LOC101060175,3.6350993442622945,0.021909182926828752,1.1168308239986093,0.2684056513688286,41,20,0.3966848383890607
DUSP12,7.788376065573769,0.07727965853658514,1.1167525204741238,0.26843887744423617,41,20,0.3967149726192673
FAM135B,3.19546180327869,0.028846756097562043,1.1163756710973287,0.2685988242131586,41,20,0.39693237040633417
OR6T1,3.3293124590163923,-0.07176879268292735,-1.1163190367862013,0.2686228673966572,41,20,0.3969489201919141
MYCNOS,3.4432773770491805,0.03050502439024383,1.116208090119939,0.2686699724032232,41,20,0.3969823487077197
DMBX1,2.983732622950819,0.04845873170731574,1.116205246980481,0.26867117960105696,41,20,0.3969823487077197
C1QTNF8,3.2310075409836077,-0.052502341463414925,-1.1161334112905668,0.2687016823219965,41,20,0.39700843773778755
AMPD1,3.185053442622952,0.0581701097560976,1.1160928826909204,0.2687188925664632,41,20,0.39701488549414593
ATXN3,6.694779016393445,0.07774006097561159,1.115865013696937,0.26881567030453724,41,20,0.39713888287020044
LINC00901,3.292674918032786,0.0872893902439027,1.115667432715852,0.26889960433106574,41,20,0.3972438944479726
PAQR6,4.47481262295082,-0.037044670731706475,-1.1154713916215258,0.26898290241802664,41,20,0.3973479565617854
OTTHUMG00000163018,3.073443770491803,0.09593629268292725,1.115245987135609,0.26907869947120916,41,20,0.3974704716163712
NUP210,5.24370557377049,-0.055319451219513205,-1.1150941164758295,0.2691432581281839,41,20,0.3975468332672907
MINK1,6.599360163934425,0.04576958536585263,1.1147978538888834,0.26926922765716016,41,20,0.3977138922168101
RNU6ATAC2P,4.198938524590163,-0.11651145121951156,-1.1146879737504969,0.2693159587387763,41,20,0.39776390465098593
OTTHUMG00000163422,3.1927860655737694,0.08033784146341372,1.114564559894584,0.26936845239320373,41,20,0.39780849156779785
METTL6,6.295696557377047,-0.06694146341463547,-1.1145564753478727,0.2693718913780717,41,20,0.39780849156779785
TGFA,4.677880491803278,-0.053252268292682814,-1.1145065685262108,0.2693931213042359,41,20,0.3978208339978694
LOC284933,3.230990327868851,-0.028131670731707192,-1.1141400814668345,0.26954905773639365,41,20,0.39803209084730495
OTTHUMG00000004834,3.275752786885244,0.07840104878048715,1.1140706217055545,0.2695786192934912,41,20,0.3980567238062755
SSH2,6.443303278688527,0.08810375609756438,1.113898242957951,0.2696519922501341,41,20,0.3981460427351963
GPR174,3.983192295081967,0.29808660975609724,1.1134111575768713,0.26985939584708635,41,20,0.398433242339681
EVI5L,4.414157049180329,-0.032047987804878275,-1.1128997344477276,0.27007728321123303,41,20,0.39873589249716507
HECA,6.727320163934424,-0.09455347560975813,-1.112849994763931,0.27009848096336425,41,20,0.39874813958979516
CDC6,3.5315998360655745,0.08271203658536663,1.1128025039181084,0.2701187214104295,41,20,0.39875897230424273
TRMT10C,7.551949508196721,0.09857601219512002,1.1121904506681897,0.27037967192403983,41,20,0.3991251318691465
FADS3,7.319737377049179,-0.06533564634146494,-1.1120515955394576,0.2704388978087423,41,20,0.39918258430951814
C10orf120,2.9209716393442613,-0.04008869512195101,-1.1120367767837491,0.2704452189914027,41,20,0.39918258430951814
PCYT1A,7.721129836065575,-0.06472273170731668,-1.1120083591239807,0.27045734129936905,41,20,0.39918258430951814
OTTHUMG00000154794,3.7249800000000004,0.08157634146341541,1.1119618527076454,0.2704771806704909,41,20,0.39919280174887883
NGDN,7.752508524590166,-0.07872567073170522,-1.1119156144603075,0.2704969066555537,41,20,0.3992028508757885
ORM1,3.449942622950819,-0.04640147560975594,-1.1116968467895187,0.2705902501857588,41,20,0.39931413141678723
TSPY8,2.975620819672131,0.03158210975609732,1.111674475530197,0.2705997968028985,41,20,0.39931413141678723
PRSS55,3.425985901639345,-0.040900646341464064,-1.1116058758243483,0.2706290722276403,41,20,0.39931413141678723
RNA5SP66,2.9151909836065575,0.05785029268292696,1.1115973575257958,0.27063270762890407,41,20,0.39931413141678723
MIR4698,3.911237377049181,-0.0901611585365858,-1.111566120955758,0.2706460389256682,41,20,0.39931413141678723
BPIFA3,3.4982065573770487,-0.037738829268293195,-1.111557229593228,0.27064983370934936,41,20,0.39931413141678723
NOL12,4.857975573770493,0.05460478048780626,1.1112393592133598,0.2707855235515645,41,20,0.3994952551728614
SERPINA11,3.75346868852459,0.056177560975608554,1.1111878186970263,0.2708075292345736,41,20,0.3995086491476679
KCNA7,3.5474663934426243,-0.056902743902438324,-1.1106725651627052,0.2710275903480755,41,20,0.39981420905523973
OTTHUMG00000002912,3.2139383606557375,0.04781114634146322,1.1105828716010577,0.2710659106539359,41,20,0.399840156022874
C14orf159,5.600204590163935,0.038813243902440675,1.1105708317188927,0.2710710548128541,41,20,0.399840156022874
RAD51AP2,3.374980163934426,-0.04819198780487888,-1.1104907942124114,0.27110525337230584,41,20,0.3998715150799939
SSX9,2.916499016393443,0.03325395121951269,1.1102906992902466,0.2711907635145773,41,20,0.39997855046377834
OTTHUMG00000150666,3.2646172131147546,-0.06173614634146363,-1.1102349738354123,0.2712145810398045,41,20,0.3999945896938753
OTTHUMG00000035263,3.850490655737704,0.07242359756097638,1.1101491065515559,0.2712512843088082,41,20,0.4000272518972193
OTTHUMG00000162061,3.0415404918032776,-0.06026503658536653,-1.110121925797549,0.27126290322643487,41,20,0.4000272518972193
C16orf45,8.713186229508198,0.09720458536585497,1.1100923208272095,0.27127555881772925,41,20,0.4000272518972193
C1orf95,4.916384262295083,0.06660197560975778,1.1099656488410823,0.27132971348874124,41,20,0.4000880192456486
DNAI1,3.5328385245901637,0.03761918292682909,1.1098386063223034,0.271384034189428,41,20,0.40014902560230314
SOX10,3.8740522950819685,0.03423036585366024,1.109462961244136,0.2715446967427358,41,20,0.40036681708097177
ABCA4,3.4234183606557385,0.022603268292682888,1.109425784539471,0.2715606007640742,41,20,0.40037116528068467
SNX10,5.849258852459016,-0.08135190243902457,-1.1092074717782436,0.2716540071357126,41,20,0.4004897720044458
ACSBG2,3.352945737704918,0.037014707317073015,1.1089241371634861,0.2717752670892755,41,20,0.40064942899227535
NDST4,3.03945475409836,0.025036414634145743,1.1088102015328314,0.27182403932216315,41,20,0.40070221489394
LINC00446,2.8853445901639345,0.07520569512195063,1.1085764608817374,0.27192411550496576,41,20,0.40083062051325796
OR5M11,3.4278403278688514,-0.0860489390243897,-1.1085267894181847,0.27194538569728893,41,20,0.4008428551998242
OTTHUMG00000019550,3.825705081967214,0.12126217073170764,1.1083759017100814,0.27201000561826877,41,20,0.40091898243192464
CAPN7,8.729198524590164,0.056548524390242605,1.1080690805046942,0.27214143960762893,41,20,0.4010935758058931
LOC100289650,2.9305496721311477,-0.057374707317072726,-1.1080148425535765,0.27216467832524777,41,20,0.4010988369130458
CDC42,12.097052459016393,-0.03946780487804524,-1.108000167654968,0.27217096615122094,41,20,0.4010988369130458
OTTHUMG00000161531,3.0096036065573775,-0.07050542682926864,-1.1078150006373186,0.27225031432606955,41,20,0.4011966414384503
FAM90A8P,3.174025245901639,0.04713923170731649,1.1077352352111867,0.27228450057905274,41,20,0.40122788777931745
RNA5SP423,3.010173934426229,0.05836276829268261,1.107473615735697,0.2723966478476378,41,20,0.4013740059946241
PAX7,3.858697868852459,-0.03494798780487951,-1.1070745191294984,0.2725677892078789,41,20,0.40160703339544684
CT47A7,2.8880527868852464,-0.07255460975609695,-1.1070393681934882,0.2725828663095539,41,20,0.40161010122505547
RBM48,7.112452131147543,-0.08397448780487693,-1.1069941127225977,0.272602278355796,41,20,0.4016195553504255
OTTHUMG00000009930,3.6832521311475412,-0.04508103658536644,-1.106747204014628,0.2727082053409251,41,20,0.401756463250133
RSRC2,9.913181147540982,-0.04049634146341852,-1.106703944265004,0.27272676729503836,41,20,0.401761207708436
RNA5SP246,2.9796901639344253,0.09215041463414586,1.106669457989697,0.2727415653488066,41,20,0.401761207708436
RTN4R,4.349051803278689,-0.03381958536585383,-1.106648810474135,0.2727504254628926,41,20,0.401761207708436
KRTAP2-4,2.987944590163934,-0.07591957317073161,-1.1065964430464894,0.27277289790324094,41,20,0.40177516012294645
OTTHUMG00000163595,4.116462295081967,0.07289767073170683,1.1065103010492152,0.27280986685153596,41,20,0.4018104625195024
HNRNPD,10.317328032786888,-0.04373695121951471,-1.106161682513873,0.27295951684991887,41,20,0.4020117169389413
F2,3.277868360655738,0.027850756097560936,1.1061132388690136,0.27298031659893857,41,20,0.40202319201764103
LOC100288657,3.637841803278687,0.02843463414634062,1.1060022790242838,0.27302796247026895,41,20,0.40207420090268087
OTTHUMG00000149218,3.207476065573771,0.07429065853658656,1.1058002829339648,0.27311471402953885,41,20,0.4021827911127316
MMS22L,4.135084098360654,0.04051084146341388,1.1056851398389473,0.27316417334576354,41,20,0.40223645784499823
MARS2,4.39153606557377,0.06474341463414568,1.105370028031692,0.27329956061169364,41,20,0.40241664303703806
PRSS27,4.015751639344264,0.04354751219512165,1.105162336903035,0.27338882045798535,41,20,0.4025288945333033
LOC728084,3.030369672131147,-0.05831723170731662,-1.1050774120018076,0.27342532468996356,41,20,0.4025634633673157
IGLV3-27,3.7595885245901646,0.2546519756097565,1.1047695217864477,0.27355769725307505,41,20,0.4027391689027384
ATP2B2-IT2,3.2267044262295084,-0.06940620731707448,-1.1047350129406195,0.2735725365861105,41,20,0.40274183028598803
VWA5B2,3.4092127868852447,0.02755085365853649,1.104556268482296,0.27364940846742974,41,20,0.402815364554329
OTTHUMG00000020075,6.01478573770492,-0.16812234146341432,-1.1045143079994724,0.27366745642880685,41,20,0.402815364554329
ATAD1,9.900796557377051,0.06760742682926946,1.1045036323949577,0.2736720483320984,41,20,0.402815364554329
SCNN1B,4.673595737704917,-0.2223520853658556,-1.104497647740226,0.2736746225383351,41,20,0.402815364554329
MIR4306,3.0490693442622954,0.10066241463414682,1.1044174823242763,0.27370910608109605,41,20,0.40284667438926686
STYXL1,7.27020081967213,-0.10008862195121804,-1.1043875914021843,0.27372196458502557,41,20,0.40284667438926686
FHL1,6.722822622950821,0.09803462195121693,1.1042120573959242,0.27379748449862895,41,20,0.40293863135381564
ISM2,3.10922213114754,-0.02275801219512097,-1.1041346932186888,0.27383077348406537,41,20,0.4029684326710652
LOC643770,3.686871311475411,-0.08425392682926791,-1.104064316420102,0.27386105833593943,41,20,0.4029938104881539
PKIA,4.309606885245901,-0.06493764634146348,-1.104023555530028,0.2738785998129078,41,20,0.40300043456734347
NTF4,2.928150327868852,-0.04898920731707346,-1.1037970379425985,0.27397609614481766,41,20,0.40312470250217053
HEATR5A,7.265833442622953,-0.06665299999999963,-1.1036008324374824,0.2740605653693274,41,20,0.40322114568978773
OTTHUMG00000017016,3.379166721311474,-0.08492357317073207,-1.1035841780161542,0.27406773617083585,41,20,0.40322114568978773
MIR4266,2.1489934426229507,0.029207012195121784,1.1034638942271584,0.2741195299922839,41,20,0.40327814892233704
LOC100508046,3.4360095081967215,-0.07565263414634149,-1.1033005059810561,0.274189895431311,41,20,0.40335607202913454
CD2AP,12.563790163934424,-0.12267670731707092,-1.1032784627891634,0.2741993896087722,41,20,0.40335607202913454
FLJ27255,2.8271468852459027,0.07364840243902471,1.1032499956461048,0.27421165097337374,41,20,0.40335607202913454
EPS8,8.726044590163935,0.2099509756097575,1.1028410838460785,0.2743878197659095,41,20,0.403596000659913
ZMYND19,5.7885596721311465,-0.05863115853658574,-1.1027077987417038,0.274445259226852,41,20,0.4036612762424262
MAN2A1,8.260191639344258,0.06253264634146127,1.102513516318306,0.274529000665267,41,20,0.40376522940846504
SERPINB4,3.0274227868852455,-0.03888856097560911,-1.1021916832409973,0.27466775952333167,41,20,0.40395008604114235
FCHO1,3.6438014754098353,0.02585801219511996,1.1020117652629133,0.27474535283388185,41,20,0.4040449740343145
RNA5SP286,2.9116239344262294,-0.06281224390243922,-1.101970276143498,0.2747632480414421,41,20,0.4040471315006934
LOC100133123,3.211197868852458,-0.053340975609756924,-1.1019477427080884,0.2747729675699748,41,20,0.4040471315006934
OTTHUMG00000014257,2.8873198360655747,0.047917487804878256,1.101776620021673,0.27484678714818916,41,20,0.4041364524129216
OTTHUMG00000002754,2.8921737704918034,0.06988259756097737,1.101497798100228,0.27496709616144754,41,20,0.40429411993289577
OR6C68,2.989187540983607,-0.08174663414634153,-1.10141064986294,0.27500470735345695,41,20,0.4043301846221973
OTTHUMG00000152647,3.606274426229508,0.05440891463414621,1.1013343232078545,0.27503765115297035,41,20,0.40435938389622517
TTLL13,3.3812632786885244,0.040281243902438923,1.101216805296263,0.27508837915079426,41,20,0.4044147254141041
OTTHUMG00000153468,3.261093442622951,0.06767420731707352,1.101130295561199,0.27512572628324933,41,20,0.40443889957239804
OTTHUMG00000037122,3.3423667213114756,-0.04818669512195051,-1.101118090121906,0.27513099578094474,41,20,0.40443889957239804
