gene,AveExpr,logFC,t,P.Value,n_dn,n_ctrl,adj.P.Val
MAN1C1,0.11496075540909091,0.4164195747777777,1.7175874062616059,0.09931947076254032,9,13,0.26993229413653874
QRSL1,-0.007954509727272715,0.25181210352136757,1.7175269770750763,0.09933067951492636,9,13,0.26993229413653874
MST1R,0.06184870640909093,0.2221265044529915,1.7171949375076676,0.09939228731955836,9,13,0.2700442748869035
AK2,0.04572489277272729,0.2451150272051282,1.7164405159643623,0.0995323861953268,9,13,0.2703694225461812
HHLA1,0.030519139272727258,0.16729398767521364,1.7160535564194164,0.09960431115360005,9,13,0.27050928739027574
ATF6,0.1016528385,-0.44951135862393166,-1.7152412152622705,0.09975544644516911,9,13,0.27082974284520256
LFNG,0.09544043077272725,0.19075928911965812,1.7151994276081692,0.0997632262682789,9,13,0.27082974284520256
WDR3,0.041182300454545434,0.1893739175042735,1.7145127848174182,0.09989113599598956,9,13,0.2711213793682415
TSSK1B,0.06896105568181819,0.17974167347863246,1.714164779996532,0.0999560165202663,9,13,0.2712418595077419
MRPL13,-0.21521889000000005,-0.5666061434188036,-1.7134949233414591,0.10008100255967928,9,13,0.27150151301121483
LOC100506639,-0.03739577636363634,-0.5577187663247863,-1.7134321409790993,0.10009272369077045,9,13,0.27150151301121483
PDE2A,0.1266727457727273,-0.42695703053846146,-1.712606812473974,0.10024691662261219,9,13,0.2718640514922183
MAPKAPK5-AS1,0.10635395463636362,0.3167108381880342,1.7124144594672497,0.1002828821835113,9,13,0.27189052526040375
WDFY3,-0.011184950045454544,-0.302810478025641,-1.7122413064559208,0.10031526716734204,9,13,0.27189052526040375
EPPK1,0.07059918745454546,0.21168622085470082,1.7122250979583387,0.10031829911398443,9,13,0.27189052526040375
CGA,0.06466341109090913,0.3329152896068376,1.7118859338833112,0.10038176069933599,9,13,0.2720068303740247
GCNT2,0.021689003863636366,0.16415654467521368,1.711315660422178,0.1004885424684062,9,13,0.2722404495813125
VPS8,-0.019008832227272718,-0.28702664108547005,-1.7109220871241861,0.10056229400784561,9,13,0.27238450701490735
CHMP1B,0.01474688172727272,0.20525693343589746,1.7107686772228088,0.10059105388027866,9,13,0.2724066653464093
DEAF1,0.025822657681818188,0.2959929206410256,1.7104865004750542,0.10064397202012872,9,13,0.2724888582862808
PTTG1IP,-0.16642414709090905,-0.2855166574017093,-1.7103873285443096,0.10066257588727906,9,13,0.2724888582862808
PAK1IP1,0.11408023363636365,0.31770818957264957,1.709898619656612,0.10075429647141317,9,13,0.2726460676962122
CASP6,0.15342896863636366,0.4575966947863248,1.709784906621327,0.10077564824211174,9,13,0.2726460676962122
TSHZ2,-0.034360041181818186,0.21719988336752138,1.7097487195762502,0.10078244384963105,9,13,0.2726460676962122
OS9,-0.012853232999999999,0.27148049584615386,1.708901630403237,0.10094163095221195,9,13,0.27298113094173837
CDC23,-0.050201697045454546,-0.26733238918803415,-1.7088701885033717,0.10094754370021979,9,13,0.27298113094173837
IFNA14,0.047664641863636344,0.161970072042735,1.7087379175391588,0.10097242089209184,9,13,0.2729926338538847
RPS6KA6,0.04522280431818182,0.2519208515128205,1.7079982040441237,0.1011116403510168,9,13,0.2733132087658586
SLC25A12,0.09950828577272729,0.3439732543162393,1.7078378815115178,0.10114183570102288,9,13,0.27333901167301755
FAN1,0.04683171840909091,-0.18925135113675212,-1.7076017085251833,0.10118633076987363,9,13,0.2734034416004934
BLM,0.0569343802272727,0.3411183116666667,1.7074694331359916,0.10121125875770755,9,13,0.2734149861583214
SEPHS1,0.07864219263636361,0.3832214318632478,1.7072828194216774,0.10124643595406946,9,13,0.27344734609120747
LOC101928747,-0.03811606504545455,-0.21016855154700853,-1.7071867296526837,0.10126455318721002,9,13,0.27344734609120747
CASKIN2,0.10554188213636363,-0.32766023648717946,-1.706965193244094,0.10130633322965701,9,13,0.27348329127782817
PTH2R,0.06206613304545456,0.1879472588119658,1.7068322837326597,0.1013314059524074,9,13,0.27348329127782817
DNAH3,0.09574829404545454,0.20305264816239313,1.7067813283238942,0.10134101983553408,9,13,0.27348329127782817
CYP51A1,0.043670241818181806,0.24069866100854698,1.7066780568969002,0.10136050668648675,9,13,0.27348329127782817
RNF17,0.07104216859090907,0.18351954164957265,1.7064188667958564,0.10140942869758829,9,13,0.2735143675293524
C4BPB,-0.032520748999999995,0.17264982345299149,1.70634375558151,0.10142360965007077,9,13,0.2735143675293524
TXNDC9,-0.0888116556363637,-0.25324011839316246,-1.7062557264524234,0.10144023163977349,9,13,0.2735143675293524
CEPT1,0.04460692550000001,0.23857527043589744,1.70617924052793,0.10145467587588729,9,13,0.2735143675293524
IL1RN,0.14909486468181818,0.3808360182307693,1.7054167268038463,0.10159877077921355,9,13,0.2738470634910303
TFCP2L1,0.004074596272727273,0.26796969683760685,1.705259195655858,0.10162856163633015,9,13,0.27387159413275697
CIDEC,0.005328393090909105,0.22355481813675215,1.7049292047748499,0.10169099054180092,9,13,0.27398405084506794
RUFY2,-0.001970593454545442,-0.18649561688888885,-1.7048171773500485,0.10171219170684286,9,13,0.27398540529578325
TNF,0.054962138909090914,0.22014001642735043,1.7040489667889267,0.10185767646880972,9,13,0.2743214778062328
ZNF492,-0.010331761545454543,0.12724992714529915,1.7039149319035498,0.10188307826276907,9,13,0.2743258499545502
DNMT3L,0.03911653422727271,-0.4408813910854701,-1.7038217114683787,0.1019007482228997,9,13,0.2743258499545502
CYP3A43,0.028432477863636365,-0.16566611238461537,-1.7035429415905525,0.10195360464945526,9,13,0.2743770156132086
PIKFYVE,-0.06381672013636362,-0.3808299181965811,-1.7035028391254259,0.10196121022900756,9,13,0.2743770156132086
STX11,0.011569694318181821,0.18244497542735044,1.7031376009811086,0.10203050114339562,9,13,0.27450767147055444
ALG3,0.03270119168181816,0.28677131865811967,1.7027182994135506,0.1021100979219166,9,13,0.27466599597488517
PDHA1,0.045952885454545456,0.3892707398290598,1.7024685692175163,0.10215752968621752,9,13,0.27473775303869596
IRF4,0.1493442064545455,0.35025275415384616,1.702089280391324,0.10222960453688959,9,13,0.27482877396353933
LAG3,0.06475702063636364,0.24878321774358977,1.701957533107523,0.10225465007738134,9,13,0.27482877396353933
MMP27,0.03512323840909091,0.13994449997435895,1.701911311759451,0.10226343812290999,9,13,0.27482877396353933
FAM160B2,-0.025017044863636376,0.15824722236752137,1.7017646937117539,0.10229131879037301,9,13,0.27482877396353933
NME1-NME2,-0.011808609090909099,0.2971770326495726,1.7017443627026188,0.10229518541348932,9,13,0.27482877396353933
RC3H2,0.13445113213636367,0.33088739797435895,1.7016293129475308,0.10231706831812748,9,13,0.27482918431108805
HMGA2,0.08709727531818186,0.20549821621367526,1.7015252624450374,0.1023368625420679,9,13,0.27482918431108805
LILRB3,0.05685890595454545,0.17033012923931623,1.7010173655606717,0.10243352979744658,9,13,0.27503298862653147
NPTXR,0.05716245809090911,0.23141526413675215,1.7007836866534471,0.10247803156144152,9,13,0.2750966748689518
WDR1,0.061743996363636346,0.41326875008547004,1.6998446207732831,0.10265703245759239,9,13,0.27548642186519456
HMOX2,0.03762184604545456,0.23304574363247862,1.699803680168398,0.1026648424160312,9,13,0.27548642186519456
CA12,0.21093912454545458,0.6526480811965811,1.6995102873403467,0.10272082569780129,9,13,0.2755346972357789
ATP5SL,-0.03269811050000001,0.24041061742735043,1.6994912243492115,0.10272446406727875,9,13,0.2755346972357789
HNF4A,0.029555537772727278,0.1920357830854701,1.699272595138319,0.10276619953221879,9,13,0.2755907988670948
NUS1P3,0.018645871909090905,0.14868301476923074,1.6991033337425452,0.10279852074676714,9,13,0.275613627485016
PLEKHM2,-0.11167825263636363,-0.2848534401538461,-1.6990099571781134,0.10281635510470719,9,13,0.275613627485016
NINL,0.13855712954545452,0.37922739745299144,1.6985922397353352,0.10289616872409164,9,13,0.2757717322131608
LY6G6E,0.042576443272727284,0.1462361999145299,1.697107481315948,0.10318028803488231,9,13,0.2764772211979225
DDX5,-0.026978404409090898,-0.42229809342735036,-1.6968251804246801,0.1032343835273074,9,13,0.2765398351465968
ITM2C,0.08327462454545456,0.3468843962393162,1.6967675063783005,0.10324543818799437,9,13,0.2765398351465968
SPDEF,0.053211124454545476,0.2035372903589744,1.6963893958141127,0.10331793730256239,9,13,0.2766780368347195
ABHD6,0.15483673863636363,0.4240843888717949,1.6961353687142071,0.10336666881510827,9,13,0.27675254755371925
ZEB2,0.055299582681818206,-0.4033410194444444,-1.6957429018657006,0.10344199633117811,9,13,0.2768791481863054
RNF167,-0.03126504340909091,0.24264953038461534,1.695671071119806,0.10345578808865048,9,13,0.2768791481863054
NSUN7,0.027277338454545462,0.15479220193162396,1.6952748883855435,0.10353188457570126,9,13,0.2769526002469569
NIN,0.008473157590909086,-0.12897995175213675,-1.6952285956456004,0.1035407793110571,9,13,0.2769526002469569
SLC10A3,-0.120025225,-0.4087727327350428,-1.6952014195515452,0.10354600125573692,9,13,0.2769526002469569
STK17B,0.0853593825,0.26666433115384613,1.6945905123195557,0.10366344728961659,9,13,0.27721071752982923
HCAR3,0.24411086877272725,0.4327009148461539,1.694017596677876,0.10377369202271362,9,13,0.2774494771368734
GPR173,0.08008711922727271,0.2087569071367521,1.6938967721403284,0.10379695466546446,9,13,0.2774556318470826
OR1F1,0.020816759727272736,0.1674523837094017,1.6930999397592945,0.1039504813986777,9,13,0.27780991768106134
MYCNOS,0.08009964954545455,0.24926189803418805,1.6928448237464264,0.10399967556217263,9,13,0.2778697137900296
THAP9-AS1,0.08699542727272729,-0.41745448,-1.6927662051530956,0.10401483960335399,9,13,0.2778697137900296
UBIAD1,0.014623642000000004,0.22826484774358974,1.692594859462417,0.10404789543765285,9,13,0.277901935413279
TNN,0.02476328186363636,0.17463754286324784,1.6919582004469154,0.1041707969919611,9,13,0.2781300702430119
CNOT1,-0.0150707635,-0.21055692166666667,-1.6919347129399684,0.10417533340370574,9,13,0.2781300702430119
A4GALT,0.02217132477272727,0.19795133224786327,1.6917621011724062,0.10420867702757665,9,13,0.27813893636978426
SLC9A5,0.06432119304545456,0.1905847167777778,1.6915354159335547,0.10425247981587653,9,13,0.27813893636978426
NAP1L4,0.05238509113636365,0.35847052187179484,1.6915198821867365,0.10425548199983917,9,13,0.27813893636978426
MMACHC,-0.05903571254545455,0.18076054011965811,1.691385298839855,0.10428149578628099,9,13,0.27813893636978426
KIAA0430,-0.1633518775,-0.5152918524017094,-1.6913738167200911,0.10428371543425544,9,13,0.27813893636978426
MEST,-0.013989101363636385,0.6062650135897436,1.6910452313388598,0.10434725235644421,9,13,0.2782523326837736
TSPO2,0.013432177500000005,0.2451813272051282,1.6905321591739584,0.10444652811372886,9,13,0.2783880371051143
RPL7A,-0.05045548049999999,0.22637208893162392,1.6904708202405327,0.1044584021037174,9,13,0.2783880371051143
PCYT2,0.08465631100000005,0.44470294244444447,1.6904561819519641,0.10446123595233835,9,13,0.2783880371051143
SP4,0.04721600636363635,0.23211123348717944,1.6901960435754084,0.10451160739404453,9,13,0.27846575437881566
BRCA2,0.02657628177272727,0.1378816561965812,1.6899613290040307,0.10455707358565242,9,13,0.27846575437881566
RPRD1A,-0.0029408526818181817,-0.3600636244358974,-1.6899189902588212,0.1045652767398681,9,13,0.27846575437881566
NAV3,0.12515520854545456,0.31614643548717947,1.6898289608283752,0.10458272180041694,9,13,0.27846575437881566
HBE1,0.43435401754545444,1.2348696456068375,1.6896157005661678,0.10462405520835111,9,13,0.27846575437881566
SFT2D2,0.2079450209545455,0.2757965826581197,1.689551510774403,0.10463649897131536,9,13,0.27846575437881566
GALR3,0.07182537404545454,0.1795686406068376,1.6895455388746834,0.1046376567409707,9,13,0.27846575437881566
SLC12A9,-0.03133587454545455,0.23790902307692308,1.6890653335793624,0.10473078943469939,9,13,0.2786575798486665
RNF146,0.10473314295454546,0.280761958025641,1.6883077452059294,0.10487786141797482,9,13,0.27899281583394947
WAC,0.10767305836363637,-0.3124544803247863,-1.6880008159927846,0.10493749586366936,9,13,0.27909536522953415
PSIP1,0.05864930172727272,0.19519712750427348,1.6874610416589826,0.10504244027709103,9,13,0.2792141544719574
FAM205B,0.014201771727272727,0.11358396856410255,1.687383802528957,0.10505746458200481,9,13,0.2792141544719574
KMT2D,0.03830651777272726,0.11609746698290598,1.6873725911923154,0.10505964552593282,9,13,0.2792141544719574
SSH1,0.01648092309090906,0.29378791241025637,1.6873371844406115,0.10506653346111806,9,13,0.2792141544719574
RPL29,-0.1294022063636364,0.7021777037606838,1.6870338480705298,0.10512555937104855,9,13,0.27926677095194113
ZFR2,0.028676315636363647,0.13322450914529915,1.6869431595858007,0.10514321179622232,9,13,0.27926677095194113
SLC7A6,0.12901848081818182,0.23962281005128205,1.6869102151339423,0.10514962502262407,9,13,0.27926677095194113
SORT1,0.04668363854545455,-0.22445764543589747,-1.6867166954560804,0.10518730376904997,9,13,0.27931080039938105
SCNN1B,0.17684921259090905,0.4382874795128205,1.6860514902388475,0.10531690794920208,9,13,0.2795888366172604
CEP57,0.12027066963636363,0.4339601845470086,1.6859625095051516,0.10533425460529407,9,13,0.2795888366172604
MAGED4,0.037021810636363645,0.3237752343076923,1.6857444866151534,0.10537676804586965,9,13,0.2796456051770602
AGO3,0.024879563863636357,0.2264717898717949,1.6855535912415205,0.10541400366466835,9,13,0.27968834766670975
NUDT4,0.09966048286363632,0.3331682508803418,1.6853070053665908,0.10546211861867859,9,13,0.27969527465139676
CUL9,0.04370910404545457,0.2074073247777778,1.6853017879307755,0.1054631368690514,9,13,0.27969527465139676
C19orf24,-0.04535184795454544,0.39389442580341877,1.6852153689905929,0.10548000385735232,9,13,0.27969527465139676
CYLD,0.05368703409090909,-0.37755360223931633,-1.6843819623351604,0.10564278278473899,9,13,0.2800708022674925
TMEM30A,-0.14584872713636365,-0.5090834938205129,-1.6841691913612353,0.10568437471020518,9,13,0.28012496356407407
COPS6,0.0621196589090909,-0.2523453990598291,-1.6838973611930106,0.10573753152101809,9,13,0.2802097506994427
ABCC2,0.018378952681818175,0.39329023346153846,1.6837046534576954,0.10577522951100732,9,13,0.28022597627138374
PDE1B,-0.06527931236363636,-0.18555507172649569,-1.683649636974216,0.10578599406422183,9,13,0.28022597627138374
MUL1,0.010984810363636367,0.17554831682051286,1.6834628895831365,0.10582254006267723,9,13,0.2802666992416284
CSF2RA,0.06177329986363636,0.20102051937606835,1.6827954590932377,0.10595324181081392,9,13,0.2805134553768745
ACADVL,0.016586432727272712,0.5391374765811966,1.6827706998818512,0.10595809298816744,9,13,0.2805134553768745
GTF2H2B,0.006743353227272733,-0.13393954746153847,-1.682450096290782,0.10602092717077419,9,13,0.2806236778563363
HRH2,0.04258027922727272,0.17824027390598288,1.6819406074501877,0.10612084523681999,9,13,0.2808319928828041
TGM1,-0.04039608359090909,0.17173929691452988,1.6816178884624393,0.10618417622610679,9,13,0.2809434220877425
TIMM9,-0.07445337622727272,-0.24945751937606833,-1.6811867228704775,0.10626883883362669,9,13,0.28111123494019113
HRC,0.03197910572727272,0.15611925331623927,1.680474415793527,0.1064088306669611,9,13,0.28142531299471807
CHST11,0.011364524136363637,0.1749043787094017,1.6802668943330539,0.1064496447826521,9,13,0.28146337267532284
RORC,0.038852215999999995,0.17342112615384617,1.6801032708749604,0.10648183462078561,9,13,0.28146337267532284
RPRM,0.02518048981818183,0.21086941589743588,1.6800377335183092,0.10649473017007992,9,13,0.28146337267532284
MLF1,0.12769554077272724,-0.4015326180940172,-1.679968904566879,0.10650827481534275,9,13,0.28146337267532284
POLE,0.0038859422727272708,0.16200354538461537,1.6794477602947202,0.10661087649531457,9,13,0.2816782778779399
MED6,0.06156466131818183,0.21966404423076924,1.6790013141743287,0.1066988381777332,9,13,0.28185442445792347
IGF2R,0.1923043956363636,0.5063740788376069,1.6778818458633893,0.10691967268429972,9,13,0.2823814260419145
MOK,0.05476034790909091,0.24164381094017093,1.6774128302238864,0.10701230883442572,9,13,0.28256398029966956
KLHL9,0.00628536304545455,-0.20167345797435898,-1.6773157728126133,0.10703148728734178,9,13,0.28256398029966956
MAPK9,-0.017000935454545455,-0.2044912393162393,-1.6770798714812247,0.10707811327077091,9,13,0.28263070495816445
PTP4A1,0.07883702836363636,0.31845105670085466,1.6767627610683593,0.10714081728658743,9,13,0.2826808589847684
NCAPD2,0.007359634590909068,-0.3571454153418804,-1.6767529019709777,0.1071427672780031,9,13,0.2826808589847684
APBB1,0.020152482227272738,0.2097844673418804,1.6766598111817248,0.1071611808102718,9,13,0.2826808589847684
ANGPT2,0.05728234040909091,0.17078480472649574,1.6764417847870317,0.10720431729849467,9,13,0.28273830406060446
PDS5B,0.05370683986363636,-0.3725477839059829,-1.6763047707115797,0.10723143301420807,9,13,0.2827534818344765
CA7,0.03787294381818182,0.18006928822222223,1.6761863520316085,0.10725487328135251,9,13,0.28275896387677024
PCYOX1,-0.19299266181818195,-1.0110678964102566,-1.676037551326473,0.1072843336222913,9,13,0.28278031146122456
GATA3,0.08643709831818179,0.35398456455555555,1.6755498136512903,0.10738094638409036,9,13,0.2829350906451169
LOC101929087,0.01646670359090909,0.15152837665811966,1.6755252973642076,0.1073858045932664,9,13,0.2829350906451169
NGFR,0.05717320786363636,0.18160919412820514,1.6750414848248718,0.10748171607846417,9,13,0.2831314379563443
RPL9,0.006016124590909096,0.10630625334188035,1.6746713711353691,0.1075551366050539,9,13,0.2832684725907478
ANXA9,0.010805107954545435,-0.39571186667521363,-1.674157769597446,0.10765709137166801,9,13,0.2834374804970539
RPS7,0.04085129000000001,0.4817113418803419,1.6741323838146334,0.10766213280495483,9,13,0.2834374804970539
ZNF721,0.13505783872727273,0.34294901600000005,1.6732472410243389,0.10783804042738047,9,13,0.28382679827533114
GSPT1,0.1546088772272728,0.46146801084615385,1.6730916425580105,0.10786898812804205,9,13,0.28382679827533114
PPP1R12B,0.09304731340909092,0.2587709543162393,1.6730647445533124,0.1078743387567569,9,13,0.28382679827533114
PODXL2,0.0351323205,0.17854552983760683,1.672913242071552,0.10790448025165315,9,13,0.28384968304672753
HCN4,0.020337148590909095,0.11771325992307693,1.6722830902323453,0.10802992554899574,9,13,0.2841232117011835
SLC2A4,0.006559978499999991,0.13566849294871794,1.6719822020217112,0.10808986722465022,9,13,0.2842137383354005
ROR1,0.04337826599999999,-0.1835638673846154,-1.671894781179086,0.10810728809539483,9,13,0.2842137383354005
U2SURP,0.0568851334090909,-0.3306153664529915,-1.671723209686712,0.10814148505354988,9,13,0.28424718777876085
DENND5B,0.047635991000000016,-0.36840681157264954,-1.6705155707542898,0.10838244521716202,9,13,0.2848239879570327
MKRN3,0.02287678154545455,-0.1354358477264957,-1.6701324892185747,0.10845897602797697,9,13,0.28492508135573197
ZNF215,0.002154523909090915,0.2702887197094017,1.670107531875958,0.10846396350770819,9,13,0.28492508135573197
SEPT9,0.12195684640909095,0.2194241694273505,1.6697966550030394,0.10852610541144604,9,13,0.2849700066944308
RPS27L,0.01487168381818182,0.2806811080683761,1.6697738749048727,0.1085306601590641,9,13,0.2849700066944308
SEC16A,-0.0672590102727273,-0.3235638186837607,-1.6696989086853495,0.10854565035531617,9,13,0.2849700066944308
CDK1,0.1938733189090909,0.39381203208547005,1.6694332179813076,0.10859879175759403,9,13,0.28505298562269926
QPCTL,-0.027045357727272734,-0.15458454497435895,-1.6692221706651744,0.10864101944744574,9,13,0.28510729072677227
GZMH,0.09847625640909091,0.3098513243162393,1.6688434897682058,0.10871682304627153,9,13,0.28524967029999926
FHOD3,0.04180592249999997,0.36980567132478626,1.6686981411225161,0.1087459304964391,9,13,0.2852694970236552
LTBR,-0.12007190727272729,0.3377282663247864,1.6684439261779154,0.1087968552582293,9,13,0.28534653716131986
RBM12B,0.06178077827272728,0.20625289357264961,1.6679935392781622,0.10888712688735153,9,13,0.2855191969629281
UBE3B,0.2023359602727273,0.42229892364102556,1.6677966365198404,0.1089266121982983,9,13,0.2855191969629281
UBE2K,0.022128604818181814,-0.2636699496752137,-1.6677927270827502,0.10892739628788903,9,13,0.2855191969629281
ANXA3,0.13438304577272722,0.5352522751880341,1.6676746481326736,0.10895108083398193,9,13,0.2855247390614569
PSMB6,-0.10839241118181818,0.3942128611452992,1.6674839756361057,0.1089893355263997,9,13,0.28556845494120203
AP4M1,-0.00814559181818182,0.16751097815384614,1.6671083691772866,0.10906472671399207,9,13,0.28568124868643024
OAT,0.028928018909090903,-0.4705899184615384,-1.667054473663528,0.10907554814997496,9,13,0.28568124868643024
SYN2,0.07133165340909088,0.26797808688034186,1.666170774357679,0.10925311126324001,9,13,0.28608970005766726
LOC145783,0.030199486545454554,-0.3331888610598291,-1.6660611008708408,0.10927516511846433,9,13,0.28609085456351113
RCAN3,0.005238630727272726,0.11271730714529914,1.6656864677887564,0.10935052706811843,9,13,0.28623154573871534
DENND1B,-0.0050552736363636405,-0.2832892252991453,-1.6643014897563178,0.10962951246360089,9,13,0.2868712833375465
ITIH1,0.02150964522727272,0.20851829288034185,1.6642168530624228,0.10964658082797375,9,13,0.2868712833375465
LARGE,-0.01874917186363636,-0.10764308927350426,-1.6641505914060573,0.10965994513016435,9,13,0.2868712833375465
VWA1,0.054069735545454536,-0.3285660687521367,-1.663902928416357,0.10970990838895307,9,13,0.28694527906432954
RRAS2,0.11944355209090912,0.37893105652991455,1.663555171371674,0.10978009688523928,9,13,0.28707213403198584
PCDHB1,0.006115175545454542,0.17588430333333333,1.6633734802494258,0.10981678300995659,9,13,0.2871113483513323
OR3A3,0.13278092022727273,0.23170947780341877,1.662873147269898,0.10991786102398565,9,13,0.2872849028551133
KCTD13,-0.006512079772727267,-0.18239739467521365,-1.6628300465821226,0.10992657195445713,9,13,0.2872849028551133
CALB2,0.012355976772727262,0.13048776776923077,1.6626124652061256,0.10997055544980099,9,13,0.2873431193227429
POFUT1,0.04468919904545455,-0.18156593971794874,-1.6624406810183474,0.110005291637024,9,13,0.287377155200175
CFH,0.14706099599999997,-0.5259885917094017,-1.6622894300747775,0.11003588348264158,9,13,0.28740035312938567
DRD1,0.048730331045454545,0.16099597491452997,1.6621690566301532,0.11006023520064406,9,13,0.28740724666619166
PORCN,0.020987749863636353,0.20306727245299142,1.6619431317512523,0.11010595237793275,9,13,0.28742528883482815
TXLNG,0.011664173409090905,0.12547185582051282,1.661920307628168,0.11011057185777846,9,13,0.28742528883482815
HAT1,-0.08136719054545449,-0.5415347866153845,-1.661743513400999,0.11014635958872472,9,13,0.2874620192973086
LOC101927181,0.08123595136363637,0.19102393871794873,1.6614328564976089,0.11020926832344063,9,13,0.2875695022269631
ACOX3,-0.001790826909090909,0.2315593524786325,1.661032011949645,0.11029048497126567,9,13,0.28772470428944497
KMT2B,0.04352736536363637,0.21205477929914535,1.6608108488601407,0.11033531724322519,9,13,0.287784944699226
STK3,0.05146611804545454,-0.15018323549572649,-1.6606461595965007,0.11036871159643166,9,13,0.28781533400353937
C15orf49,0.031056124500000018,0.1711802434786325,1.659988469443162,0.11050215754303017,9,13,0.28810657069078005
DVL2,0.024058082772727283,0.22324521737606837,1.6598188868937334,0.11053658802248897,9,13,0.2881395855954483
TBX3,0.09177229690909088,-0.6563723316581196,-1.6593401805281927,0.1106338288928208,9,13,0.2882662578234839
CTLA4,-0.012882731545454546,0.2088625436068376,1.6592955107107497,0.11064290646162284,9,13,0.2882662578234839
LYPLA1,-0.02704616227272727,0.3875912616239316,1.6592580763322116,0.11065051416492572,9,13,0.2882662578234839
FGF5,0.03544048836363636,0.1653932834188034,1.6589157271871489,0.11072010943127993,9,13,0.28839080844979387
C2orf42,0.058563341590909083,-0.12610352094871796,-1.6583045361978916,0.1108444484687313,9,13,0.28865787219763844
ZNRF4,0.01650508986363636,0.2229366892222222,1.657511021189945,0.1110060543378824,9,13,0.28900540831437727
MARCH3,0.12817220336363638,0.35547950866666667,1.6574348952678606,0.11102156842778638,9,13,0.28900540831437727
TGDS,-0.01082797590909093,-0.2755927487863248,-1.656581309207453,0.1111956500533775,9,13,0.2894016554771054
NDUFV1,0.10735472954545458,0.5279726098290599,1.6563448733243147,0.11124390974408949,9,13,0.28947034269363325
HELLS,0.06627892304545455,0.18754582086324784,1.6556045665601282,0.1113951301344172,9,13,0.28980686666455985
FLJ11710,0.02368751590909091,0.21416879128205127,1.6554010048438743,0.1114367414176233,9,13,0.2898217893084766
GUSBP11,0.3047815258181819,0.6424890412649574,1.6552735582606934,0.11146280020110005,9,13,0.2898217893084766
GABRG2,0.07306748950000001,0.22378393691452994,1.6552289736037793,0.11147191755938649,9,13,0.2898217893084766
TTTY1,0.03445599231818181,0.17734605761538458,1.6551481591006747,0.11148844535459415,9,13,0.2898217893084766
NR4A2,0.5550545368181817,-1.0759936472649572,-1.6547016614071894,0.11157979808623666,9,13,0.2899977204723907
RAB5B,0.09348934249999998,0.2460011602136752,1.654603263234876,0.11159993866331935,9,13,0.2899977204723907
RALGPS2,0.05902762827272728,0.14316698724786325,1.654230091506346,0.11167634890885941,9,13,0.29013931903956275
LGI2,0.04754179245454546,0.22310856237606838,1.653796029529161,0.11176528232891468,9,13,0.29031339132414513
STT3A,0.11783122931818181,0.3007382123846154,1.65357235858584,0.11181113272456703,9,13,0.2903553022879243
TMEM156,0.008505539636363652,0.20031607637606835,1.6535033230914222,0.11182528753220805,9,13,0.2903553022879243
FAM155B,-0.004353349545454539,0.16862456052991454,1.6533362263612414,0.11185955472677912,9,13,0.2903619611027773
NPY1R,-0.01678731200000002,0.42392914817094013,1.6532768991321745,0.1118717233228197,9,13,0.2903619611027773
CTDSP2,0.0015737152272727241,-0.18354158534188036,-1.6529841457394385,0.11193178621268951,9,13,0.2904609006268126
CXCL1,0.14427007513636367,0.5824303680598291,1.6526567628137163,0.11199898600158598,9,13,0.2905783178563296
ERCC6L,0.015707081090909094,0.11183921733333332,1.652213980880172,0.1120899269657127,9,13,0.2907188154911762
HIGD1A,-0.01292011827272727,-0.32590561112820515,-1.652120332494185,0.11210916893288621,9,13,0.2907188154911762
KCNAB2,0.05487929727272725,0.1758220812136752,1.652072362368317,0.11211902644726557,9,13,0.2907188154911762
PYY2,0.013960144590909081,0.2672711052905983,1.6518447367100904,0.11216581180919367,9,13,0.2907831670423613
SNUPN,-0.024469809136363617,0.2523307816666667,1.6515854541059525,0.11221912382044598,9,13,0.29086441002765684
MPP2,0.04372867750000001,0.18538736380341883,1.6511082986887755,0.11231728910033596,9,13,0.2910126999572618
GPD1L,-0.07978034500000002,-0.5031288147863248,-1.651093642256099,0.11232030551345852,9,13,0.2910126999572618
RHOT2,0.06145826277272726,0.19277363036752135,1.650643035825966,0.11241307721824752,9,13,0.2911960671502823
CUX1,0.014887893681818183,-0.25278621154700853,-1.6501305067636711,0.1125186759511325,9,13,0.2914125833623833
CCDC70,0.027460724909090906,0.2465206945982906,1.650018954345576,0.1125416706557199,9,13,0.2914151202014406
GRAP2,0.056175796727272714,0.1845003877264957,1.6496592169891027,0.11261585152683,9,13,0.29150883741274525
PDK1,-0.010899219045454546,0.1577703076153846,1.6495617555659652,0.11263595596536026,9,13,0.29150883741274525
SELE,0.6837443719545454,0.8772335835641025,1.6494631937628281,0.11265629045859661,9,13,0.29150883741274525
PICK1,0.0301658020909091,0.17838654705982904,1.6494163672233315,0.11266595242151581,9,13,0.29150883741274525
SCN2A,0.03711277627272725,0.1684740184102564,1.6492861759822541,0.11269281911535926,9,13,0.2915213692847392
HIF1AN,0.04254458136363634,0.15954346198290595,1.6489006964608193,0.11277239951031773,9,13,0.2916702329656264
NEIL3,0.04354872495454544,0.2375644943333333,1.648755087620612,0.11280247204009206,9,13,0.29169101824471544
DDX27,-0.026796558772727283,-0.2040004184017094,-1.6481893397715874,0.1129193796500808,9,13,0.2919362946148671
LAMA5,-0.056863026818181825,-0.24416834475213672,-1.647924832761516,0.11297407297922778,9,13,0.2920206608135204
